contestId,index,name,type,tags,problem-description,input-specification,output-specification,demo-input,demo-output,note,verdict,code,ai_generated_code
227,B,Effective Approach,PROGRAMMING,['implementation'],"Once at a team training Vasya, Petya and Sasha got a problem on implementing linear search in an array.

According to the boys, linear search works as follows. The array elements in a pre-selected order are in turn compared with the number that you need to find. Once you find the array element that is equal to the required one, the search ends. The efficiency of the algorithm is the number of performed comparisons. The fewer comparisons the linear search has made, the more effective it is.

Vasya believes that a linear search would work better if it sequentially iterates through the elements, starting with the 1-st one (in this problem we consider the elements of the array indexed from 1 to *n*) and ending with the *n*-th one. And Petya says that Vasya is wrong: the search will need less comparisons if it sequentially iterates the elements starting from the *n*-th and ending with the 1-st one. Sasha argues that the two approaches are equivalent.

To finally begin the task, the teammates decided to settle the debate and compare the two approaches on an example. For this, they took an array that is a permutation of integers from 1 to *n*, and generated *m* queries of the form: find element with value *b**i* in the array. They want to calculate for both approaches how many comparisons in total the linear search will need to respond to all queries. If the first search needs fewer comparisons, then the winner of the dispute is Vasya. If the second one does, then the winner is Petya. If both approaches make the same number of comparisons, then Sasha's got the upper hand.

But the problem is, linear search is too slow. That's why the boys aren't going to find out who is right before the end of the training, unless you come in here. Help them to determine who will win the dispute.","The first line contains integer *n* (1<=≤<=*n*<=≤<=105) — the number of elements in the array. The second line contains *n* distinct space-separated integers *a*1,<=*a*2,<=...,<=*a**n* (1<=≤<=*a**i*<=≤<=*n*) — the elements of array. 

The third line contains integer *m* (1<=≤<=*m*<=≤<=105) — the number of queries. The last line contains *m* space-separated integers *b*1,<=*b*2,<=...,<=*b**m* (1<=≤<=*b**i*<=≤<=*n*) — the search queries. Note that the queries can repeat.","Print two integers, showing how many comparisons Vasya's approach needs and how many comparisons Petya's approach needs. Separate the numbers by spaces.

Please, do not use the %lld specifier to read or write 64-bit integers in С++. It is preferred to use cin, cout streams or the %I64d specifier.","['2\n1 2\n1\n1\n', '2\n2 1\n1\n1\n', '3\n3 1 2\n3\n1 2 3\n']","['1 2\n', '2 1\n', '6 6\n']","In the first sample Vasya's approach will make one comparison (it starts with the 1-st element and immediately finds the required number), and Petya's approach makes two comparisons (first he compares with the 2-nd array element, doesn't find the search item and compares with the 1-st element).

In the second sample, on the contrary, Vasya's approach will need two comparisons (first with 1-st element, and then with the 2-nd), and Petya's approach will find the required value in one comparison (the first comparison with the 2-nd element).",TIME_LIMIT_EXCEEDED,"d=int(input())
c=[int(x) for x in input().split()]
f=int(input())
g=[int(x) for x in input().split()]
a=0
b=0
e=0
while(len(g)>0):
    b+=(g.count(g[0])*(c.index(g[0])+1))
    e+=(d-c.index(g[0]))*g.count(g[0])
    w=g[0]
    q=g.count(g[0])
    for i in range(q):
        g.remove(w)
print(b,e)","a = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ""
s = input()
h = s
h = h.replace(""?"", """")

if len(s) < 26:
    print(-1)
else:

    for i in range(len(s) - 25):
        g = s[i:i + 26]

        f = set(g) - {'?'}

        if len(f) == 26:
            print(-1)
            break

        b = set(a) - f
        if len(b) + g.count('?') >= 26:

            d = list(g)
            c = iter(b)

            for j in range(len(d)):
                if d[j] == '?':
                    d[j] = next(c, 'A')

            e = s[:i] + ''.join(d) + s[i + 26:]

            e = e.replace('?', 'A')
            print(e)
            break
    else:

        print(-1)"
757,A,Gotta Catch Em' All!,PROGRAMMING,['implementation'],"Bash wants to become a Pokemon master one day. Although he liked a lot of Pokemon, he has always been fascinated by Bulbasaur the most. Soon, things started getting serious and his fascination turned into an obsession. Since he is too young to go out and catch Bulbasaur, he came up with his own way of catching a Bulbasaur.

Each day, he takes the front page of the newspaper. He cuts out the letters one at a time, from anywhere on the front page of the newspaper to form the word ""Bulbasaur"" (without quotes) and sticks it on his wall. Bash is very particular about case — the first letter of ""Bulbasaur"" must be upper case and the rest must be lower case. By doing this he thinks he has caught one Bulbasaur. He then repeats this step on the left over part of the newspaper. He keeps doing this until it is not possible to form the word ""Bulbasaur"" from the newspaper.

Given the text on the front page of the newspaper, can you tell how many Bulbasaurs he will catch today?

Note: uppercase and lowercase letters are considered different.","Input contains a single line containing a string *s* (1<=<=≤<=<=|*s*|<=<=≤<=<=105) — the text on the front page of the newspaper without spaces and punctuation marks. |*s*| is the length of the string *s*.

The string *s* contains lowercase and uppercase English letters, i.e. .","Output a single integer, the answer to the problem.","['Bulbbasaur\n', 'F\n', 'aBddulbasaurrgndgbualdBdsagaurrgndbb\n']","['1\n', '0\n', '2\n']","In the first case, you could pick: Bulbbasaur.

In the second case, there is no way to pick even a single Bulbasaur.

In the third case, you can rearrange the string to BulbasaurBulbasauraddrgndgddgargndbb to get two words ""Bulbasaur"".",OK,"b = list(input())

a = {""B"": 0, ""u"": 0, ""l"": 0, ""b"": 0, ""a"": 0, ""s"": 0, ""r"": 0}

for i in range(0, len(b)):
    if b[i] in a:
        a[b[i]] += 1

n = min(a[""B""], a[""u""] // 2, a[""l""], a[""b""], a[""a""] // 2, a[""s""], a[""r""])
print(n)","'''
Author: Deean
Date: 2021-11-26 13:53:20
LastEditTime: 2021-11-26 14:07:02
'''

n, A, B = map(int, input().split())
d = list(map(int, input().split()))

b = (B * sum(d)) / A

d.sort(reverse=True)

e = sum(d) - d[0]
a = 0

for c in d[1:]:
    if e + d[0] < b:
        break
    e -= c
    a += 1

print(a)"
50,A,Domino piling,PROGRAMMING,"['greedy', 'math']","You are given a rectangular board of *M*<=×<=*N* squares. Also you are given an unlimited number of standard domino pieces of 2<=×<=1 squares. You are allowed to rotate the pieces. You are asked to place as many dominoes as possible on the board so as to meet the following conditions:

1. Each domino completely covers two squares.

2. No two dominoes overlap.

3. Each domino lies entirely inside the board. It is allowed to touch the edges of the board.

Find the maximum number of dominoes, which can be placed under these restrictions.",In a single line you are given two integers *M* and *N* — board sizes in squares (1<=≤<=*M*<=≤<=*N*<=≤<=16).,"Output one number — the maximal number of dominoes, which can be placed.","['2 4\n', '3 3\n']","['4\n', '4\n']",none,WRONG_ANSWER,"m,n=map(int,input().split())
if m%2==0 or n%2==0:
    print(m*n//2)
else:
    print(max(m*(n-1)//2+n//2,n*(m-1)//2+m//2))","import collections
import heapq
import e
import math
import itertools
import bisect
from io import BytesIO, IOBase

def a(m, n):

    b = 0
    for k in range(1, m + 1):
        c = (k / m) ** n
        b += k * (c - (k - 1) / m) ** n
    
    return b

if __name__ == ""__main__"":

    m, n = map(int, e.stdin.readline().strip().split())

    d = a(m, n)

    print(f""{d:.10f}"")"
584,B,Kolya and Tanya ,PROGRAMMING,['combinatorics'],"Kolya loves putting gnomes at the circle table and giving them coins, and Tanya loves studying triplets of gnomes, sitting in the vertexes of an equilateral triangle.

More formally, there are 3*n* gnomes sitting in a circle. Each gnome can have from 1 to 3 coins. Let's number the places in the order they occur in the circle by numbers from 0 to 3*n*<=-<=1, let the gnome sitting on the *i*-th place have *a**i* coins. If there is an integer *i* (0<=≤<=*i*<=&lt;<=*n*) such that *a**i*<=+<=*a**i*<=+<=*n*<=+<=*a**i*<=+<=2*n*<=≠<=6, then Tanya is satisfied. 

Count the number of ways to choose *a**i* so that Tanya is satisfied. As there can be many ways of distributing coins, print the remainder of this number modulo 109<=+<=7. Two ways, *a* and *b*, are considered distinct if there is index *i* (0<=≤<=*i*<=&lt;<=3*n*), such that *a**i*<=≠<=*b**i* (that is, some gnome got different number of coins in these two ways).",A single line contains number *n* (1<=≤<=*n*<=≤<=105) — the number of the gnomes divided by three.,Print a single number — the remainder of the number of variants of distributing coins that satisfy Tanya modulo 109<=+<=7.,"['1\n', '2\n']","['20', '680']","20 ways for *n* = 1 (gnome with index 0 sits on the top of the triangle, gnome 1 on the right vertex, gnome 2 on the left vertex): <img class=""tex-graphics"" src=""https://espresso.codeforces.com/64df38b85ccb482cf88d02dc52e348e33313f9da.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>",OK,"n = int(input())
print((3**(3*n)-7**n) % (int(1e9)+7))","def g(d, k, a):
    c = 0
    f = 0
    e = float('inf')
    b = 0

    for i in range(k):
        h = 0
        j = i

        while j < d:
            h += a[j]
            j += k

        if h < e:
            e = h
            b = i + 1
    
    return b

n, k = map(int, input().split())
a = list(map(int, input().split()))

print(g(n, k, a))"
424,A,Squats,PROGRAMMING,['implementation'],"Pasha has many hamsters and he makes them work out. Today, *n* hamsters (*n* is even) came to work out. The hamsters lined up and each hamster either sat down or stood up.

For another exercise, Pasha needs exactly  hamsters to stand up and the other hamsters to sit down. In one minute, Pasha can make some hamster ether sit down or stand up. How many minutes will he need to get what he wants if he acts optimally well?","The first line contains integer *n* (2<=≤<=*n*<=≤<=200; *n* is even). The next line contains *n* characters without spaces. These characters describe the hamsters' position: the *i*-th character equals 'X', if the *i*-th hamster in the row is standing, and 'x', if he is sitting.","In the first line, print a single integer — the minimum required number of minutes. In the second line, print a string that describes the hamsters' position after Pasha makes the required changes. If there are multiple optimal positions, print any of them.","['4\nxxXx\n', '2\nXX\n', '6\nxXXxXx\n']","['1\nXxXx\n', '1\nxX\n', '0\nxXXxXx\n']",none,OK,"""""""
Created on Sun Apr  5 05:45:34 2020

@author: alexi
""""""

def d():
    
    j = int(input())
    
    e = input()
    
    c = {'x':0,'X':0}
    
    for i in range(len(e)):
        c[e[i]] += 1
    
    if c['x'] == c['X']:
        print(0)
        print(e)
        return
    
    h = c['x']
    i = c['X']
    
    b = False
    if h < i:
        b = True
    
    f = max(h, i)
    a = f - (int((h+i)/2))
    print(a)
    if b:
        g = ''
        e = [i for i in e]
        for i in range(len(e)):
            if a > 0:
                if e[i] == 'X':
                    e[i] = 'x'
                    a -= 1
 
            g = g + e[i]

    else:
        g = ''
        e = [i for i in e]
        for i in range(len(e)):
            if a > 0:
                if e[i] == 'x':
                    e[i] = 'X'
                    a -= 1

            g = g + e[i]

    print(g)

d()","def c(a, b):
    if (a == 0 or b == 0): return 0
    if (a == b): return a

    while b:
        a, b = b, a % b
    return a

def d(a):
    n = len(a)
    f = []
    b = 0
    f.append(a[0])

    for i in range(1, n):

        if c(f[-1], a[i]) == 1:
            f.append(a[i])
        else:

            b += 1

            f.append(1)
            f.append(a[i])
    
    return b, f

n = int(input())
a = list(map(int, input().split()))

k, e = d(a)

print(k)
print(' '.join(map(str, e)))"
224,A,Parallelepiped,PROGRAMMING,"['brute force', 'geometry', 'math']",You've got a rectangular parallelepiped with integer edge lengths. You know the areas of its three faces that have a common vertex. Your task is to find the sum of lengths of all 12 edges of this parallelepiped.,The first and the single line contains three space-separated integers — the areas of the parallelepiped's faces. The area's values are positive (<=&gt;<=0) and do not exceed 104. It is guaranteed that there exists at least one parallelepiped that satisfies the problem statement.,Print a single number — the sum of all edges of the parallelepiped.,"['1 1 1\n', '4 6 6\n']","['12\n', '28\n']","In the first sample the parallelepiped has sizes 1 × 1 × 1, in the second one — 2 × 2 × 3.",OK,"import math
z = []
z[0:] = map(int, input().split())
z.sort()
c = []
d = []
e = []
b = [1]

for i in range(1,z[1]):
    if  i not in b and z[0] % i == 0 and z[2] % i == 0:
        b.append(i)

    if  i not in b and z[0] % i == 0 and z[1] % i == 0:
        b.append(i)

a = sum(z)
if len(c) == 0:
    c.append(1)
    c.append(z[1] // c[0])
    c.append(z[2] // c[1])
else:
    c.append(z[1] // c[0])
    c.append(z[2] // c[1])
for i in range(len(b)):
    if (c[0] * c[1] + c[0] * c[2] + c[1] * c[2]) != a:
        c.clear()
        c.append(b[len(c) - 1 -i])
        c.append(z[1] // c[0])
        c.append(z[2] // c[1])
    else:
        break

print(sum(c) * 4)","import c

n, m, a = map(int, input().split())

a = c.ceil(n / a)

b = c.ceil(m / a)

d = a * b

print(d)"
337,B,Routine Problem,PROGRAMMING,"['greedy', 'math', 'number theory']","Manao has a monitor. The screen of the monitor has horizontal to vertical length ratio *a*:*b*. Now he is going to watch a movie. The movie's frame has horizontal to vertical length ratio *c*:*d*. Manao adjusts the view in such a way that the movie preserves the original frame ratio, but also occupies as much space on the screen as possible and fits within it completely. Thus, he may have to zoom the movie in or out, but Manao will always change the frame proportionally in both dimensions.

Calculate the ratio of empty screen (the part of the screen not occupied by the movie) to the total screen size. Print the answer as an irreducible fraction *p*<=/<=*q*.","A single line contains four space-separated integers *a*, *b*, *c*, *d* (1<=≤<=*a*,<=*b*,<=*c*,<=*d*<=≤<=1000).","Print the answer to the problem as ""p/q"", where *p* is a non-negative integer, *q* is a positive integer and numbers *p* and *q* don't have a common divisor larger than 1.","['1 1 3 2\n', '4 3 2 2\n']","['1/3\n', '1/4\n']","Sample 1. Manao's monitor has a square screen. The movie has 3:2 horizontal to vertical length ratio. Obviously, the movie occupies most of the screen if the width of the picture coincides with the width of the screen. In this case, only 2/3 of the monitor will project the movie in the horizontal dimension: <img class=""tex-graphics"" src=""https://espresso.codeforces.com/ce823413ad27813e27496a0d8bd4231e94b47662.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>

Sample 2. This time the monitor's width is 4/3 times larger than its height and the movie's frame is square. In this case, the picture must take up the whole monitor in the vertical dimension and only 3/4 in the horizontal dimension: <img class=""tex-graphics"" src=""https://espresso.codeforces.com/c2bcb3b1f64810812eee368ff180e3e148d24c67.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>",WRONG_ANSWER,"import a

a,b,c,d=map(int,input().split())
if(a/b<c/d):
    p=a*d
    q=b*c
    x=(q-p)/q

    b = a.Fraction(q-p,q)
    print(b)
    quit()

if(a/b>c/d):
    p=b*c
    q=a*d
    x=(p/q)
    b = a.Fraction(q-p,q)
    print(b)
    quit()
if(a/b==c/d):
    print(0)","def a(e):
    f = 0

    for i in range(len(a)):

        if a[i] * e > b[i]:

            f += a[i] * e - b[i]

    return f <= k

def d():
    c, b = 0, 10**9
    while c < b:
        e = (c + b + 1) // 2
        if a(e):
            c = e
        else:
            b = e - 1
    return c

n, k = map(int, input().split())
a = list(map(int, input().split()))
b = list(map(int, input().split()))

print(d())"
200,B,Drinks,PROGRAMMING,"['implementation', 'math']","Little Vasya loves orange juice very much. That's why any food and drink in his kitchen necessarily contains orange juice. There are *n* drinks in his fridge, the volume fraction of orange juice in the *i*-th drink equals *p**i* percent.

One day Vasya decided to make himself an orange cocktail. He took equal proportions of each of the *n* drinks and mixed them. Then he wondered, how much orange juice the cocktail has.

Find the volume fraction of orange juice in the final drink.","The first input line contains a single integer *n* (1<=≤<=*n*<=≤<=100) — the number of orange-containing drinks in Vasya's fridge. The second line contains *n* integers *p**i* (0<=≤<=*p**i*<=≤<=100) — the volume fraction of orange juice in the *i*-th drink, in percent. The numbers are separated by a space.",Print the volume fraction in percent of orange juice in Vasya's cocktail. The answer will be considered correct if the absolute or relative error does not exceed 10<=<=-<=4.,"['3\n50 50 100\n', '4\n0 25 50 75\n']","['66.666666666667\n', '37.500000000000\n']","Note to the first sample: let's assume that Vasya takes *x* milliliters of each drink from the fridge. Then the volume of pure juice in the cocktail will equal <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/c1fac6e64d3a8ee6a5ac138cbe51e60039b22473.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> milliliters. The total cocktail's volume equals 3·*x* milliliters, so the volume fraction of the juice in the cocktail equals <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/ceb0664e55a1f9f5fa1243ec74680a4665a4d58d.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>, that is, 66.(6) percent.",OK,"n = int(input())
def sum(l,n):
    a = 0
    for i in range(n):
        a += l[i]
    return a

l = [int(x) for x in input().split()]
sum(l, n)
print(sum(l,n)/n)","def h(n, m, f):
    from collections import d, e

    g = d(list)
    for a, b in f:
        g[a].append(b)
        g[b].append(a)

    def a(k):
        j = e([k])
        s.add(k)
        b = [0, 0]
        m = 0
        
        while j:
            c = j.popleft()
            b[m] += 1
            
            for i in g[c]:
                if i not in s:
                    s.add(i)
                    j.append(i)
                elif (c, i) in n:

                    if n[(c, i)] == m:
                        return float('inf'), 0

            m ^= 1
        
        return b[0], b[1]

    s = set()
    q = 0

    for l in range(1, n + 1):
        if l not in s:
            o, p = a(l)

            if o == float('inf'):
                q += 1
            else:
                r = o + p

                if r % 2 != 0:
                    q += 1

    return q

n, m = map(int, input().split())
f = [tuple(map(int, input().split())) for _ in range(m)]

print(h(n, m, f))"
242,C,King's Path,PROGRAMMING,"['dfs and similar', 'graphs', 'hashing', 'shortest paths']","The black king is standing on a chess field consisting of 109 rows and 109 columns. We will consider the rows of the field numbered with integers from 1 to 109 from top to bottom. The columns are similarly numbered with integers from 1 to 109 from left to right. We will denote a cell of the field that is located in the *i*-th row and *j*-th column as (*i*,<=*j*).

You know that some squares of the given chess field are allowed. All allowed cells of the chess field are given as *n* segments. Each segment is described by three integers *r**i*,<=*a**i*,<=*b**i* (*a**i*<=≤<=*b**i*), denoting that cells in columns from number *a**i* to number *b**i* inclusive in the *r**i*-th row are allowed.

Your task is to find the minimum number of moves the king needs to get from square (*x*0,<=*y*0) to square (*x*1,<=*y*1), provided that he only moves along the allowed cells. In other words, the king can be located only on allowed cells on his way.

Let us remind you that a chess king can move to any of the neighboring cells in one move. Two cells of a chess field are considered neighboring if they share at least one point.","The first line contains four space-separated integers *x*0,<=*y*0,<=*x*1,<=*y*1 (1<=≤<=*x*0,<=*y*0,<=*x*1,<=*y*1<=≤<=109), denoting the initial and the final positions of the king.

The second line contains a single integer *n* (1<=≤<=*n*<=≤<=105), denoting the number of segments of allowed cells. Next *n* lines contain the descriptions of these segments. The *i*-th line contains three space-separated integers *r**i*,<=*a**i*,<=*b**i* (1<=≤<=*r**i*,<=*a**i*,<=*b**i*<=≤<=109,<=*a**i*<=≤<=*b**i*), denoting that cells in columns from number *a**i* to number *b**i* inclusive in the *r**i*-th row are allowed. Note that the segments of the allowed cells can intersect and embed arbitrarily.

It is guaranteed that the king's initial and final position are allowed cells. It is guaranteed that the king's initial and the final positions do not coincide. It is guaranteed that the total length of all given segments doesn't exceed 105.","If there is no path between the initial and final position along allowed cells, print -1.

Otherwise print a single integer — the minimum number of moves the king needs to get from the initial position to the final one.","['5 7 6 11\n3\n5 3 8\n6 7 11\n5 2 5\n', '3 4 3 10\n3\n3 1 4\n4 5 9\n3 10 10\n', '1 1 2 10\n2\n1 1 3\n2 6 10\n']","['4\n', '6\n', '-1\n']",none,OK,"import k
import math
from k import stdin, stdout

def e():
    return map(int, k.stdin.readline().strip().split())
def c(): return int(input())
def d(): return list(
    map(int, k.stdin.readline().strip().split()))
def f(n): return [list(
    map(int, k.stdin.readline().strip().split())) for _ in range(n)]
def g(): return k.stdin.readline().strip()
 
def h():

    l,n,m,o = e()
    n = int(input())
    g = {}
    for i in range(0, n):
        r,a,b = e()
        for i in range(a, b+1):
            g[(r, i)] = -1

    g[(l, n)] = 0

    a = [-1, -1, -1, 0, 0, 1, 1, 1]
    b = [0, -1, 1, -1, 1, 0, -1, 1]
    j = [(l, n)]
    while len(j):
        i = j.pop(0)
        for j in range(8):
            v = (i[0]+a[j], i[1]+b[j])

            if not v in g:
                continue
            if v in g and g[v] != -1:
                continue
            g[v] = g[i]+1
            j.append(v)
    print(g[(m, o)])

if __name__ == ""__main__"":
    h()","import sys

def c():
    n, m = map(int, input().split())
    e = [list(input()) for x in range(n)]

    a = set(""face"")
    b = 0

    for i in range(n - 1):
        for j in range(m - 1):

            d = {e[i][j], e[i][j + 1], e[i + 1][j], e[i + 1][j + 1]}

            if d == a:
                b += 1
    
    print(b)"
910,B,Door Frames,PROGRAMMING,"['greedy', 'implementation']","Petya has equal wooden bars of length *n*. He wants to make a frame for two equal doors. Each frame has two vertical (left and right) sides of length *a* and one top side of length *b*. A solid (i.e. continuous without breaks) piece of bar is needed for each side.

Determine a minimal number of wooden bars which are needed to make the frames for two doors. Petya can cut the wooden bars into any parts, but each side of each door should be a solid piece of a wooden bar (or a whole wooden bar).","The first line contains a single integer *n* (1<=≤<=*n*<=≤<=1<=000) — the length of each wooden bar.

The second line contains a single integer *a* (1<=≤<=*a*<=≤<=*n*) — the length of the vertical (left and right) sides of a door frame.

The third line contains a single integer *b* (1<=≤<=*b*<=≤<=*n*) — the length of the upper side of a door frame.",Print the minimal number of wooden bars with length *n* which are needed to make the frames for two doors.,"['8\n1\n2\n', '5\n3\n4\n', '6\n4\n2\n', '20\n5\n6\n']","['1\n', '6\n', '4\n', '2\n']","In the first example one wooden bar is enough, since the total length of all six sides of the frames for two doors is 8.

In the second example 6 wooden bars is enough, because for each side of the frames the new wooden bar is needed.",OK,"import math

[n,a,b],r,i,j=[int(input())for x in range(3)],6,4,5

while i>=0:

	l,c,o=[b if x in[i,j]else a for x in range(6)],0,n

	for k in l:

		if o<k:

			o,c=n-k,c+1

		else:o-=k

	r=min(r,c if o==n else c+1)

	j-=1

	if i==j:i,j=i-1,5

print(r)","import heapq

def e():
    a, b = map(int, input().split())
    K, M = map(int, input().split())
    c = list(map(int, input().split()))
    d = list(map(int, input().split()))

    if c[K-1] < d[b-M]:
        print(""YES"")
    else:
        print(""NO"")

if __name__ == ""__main__"":
    e()"
214,A,System of Equations,PROGRAMMING,['brute force'],"Furik loves math lessons very much, so he doesn't attend them, unlike Rubik. But now Furik wants to get a good mark for math. For that Ms. Ivanova, his math teacher, gave him a new task. Furik solved the task immediately. Can you?

You are given a system of equations: 

You should count, how many there are pairs of integers (*a*,<=*b*) (0<=≤<=*a*,<=*b*) which satisfy the system.","A single line contains two integers *n*,<=*m* (1<=≤<=*n*,<=*m*<=≤<=1000) — the parameters of the system. The numbers on the line are separated by a space.",On a single line print the answer to the problem.,"['9 3\n', '14 28\n', '4 20\n']","['1\n', '1\n', '0\n']","In the first sample the suitable pair is integers (3, 0). In the second sample the suitable pair is integers (3, 5). In the third sample there is no suitable pair.",OK,"n,m=map(int,input().split())
c=0
for a in range(300):
    for b in range(300):
        if a**2+b==n and a+b**2==m:
            c+=1
print(c)","import c
input = c.stdin.buffer.readline

def b(n, m, c):
    A = [None for _ in range(n)]
    for i in range(m):
        a = int(input())
        for j in range(n):
            if A[j] is None or A[j] <= a:
                A[j] = a
                break
        if None not in A and all(A[k] <= A[k + 1] for k in range(n - 1)):
            print(""Chtholly wins!"")
            return

n, m, c = map(int, input().split())
b(n, m, c)"
8,A,Train and Peter,PROGRAMMING,['strings'],"Peter likes to travel by train. He likes it so much that on the train he falls asleep. 

Once in summer Peter was going by train from city A to city B, and as usual, was sleeping. Then he woke up, started to look through the window and noticed that every railway station has a flag of a particular colour.

The boy started to memorize the order of the flags' colours that he had seen. But soon he fell asleep again. Unfortunately, he didn't sleep long, he woke up and went on memorizing the colours. Then he fell asleep again, and that time he slept till the end of the journey.

At the station he told his parents about what he was doing, and wrote two sequences of the colours that he had seen before and after his sleep, respectively.

Peter's parents know that their son likes to fantasize. They give you the list of the flags' colours at the stations that the train passes sequentially on the way from A to B, and ask you to find out if Peter could see those sequences on the way from A to B, or from B to A. Remember, please, that Peter had two periods of wakefulness.

Peter's parents put lowercase Latin letters for colours. The same letter stands for the same colour, different letters — for different colours.","The input data contains three lines. The first line contains a non-empty string, whose length does not exceed 105, the string consists of lowercase Latin letters — the flags' colours at the stations on the way from A to B. On the way from B to A the train passes the same stations, but in reverse order. 

The second line contains the sequence, written by Peter during the first period of wakefulness. The third line contains the sequence, written during the second period of wakefulness. Both sequences are non-empty, consist of lowercase Latin letters, and the length of each does not exceed 100 letters. Each of the sequences is written in chronological order.","Output one of the four words without inverted commas: 
 -  «forward» — if Peter could see such sequences only on the way from A to B; -  «backward» — if Peter could see such sequences on the way from B to A; -  «both» — if Peter could see such sequences both on the way from A to B, and on the way from B to A; -  «fantasy» — if Peter could not see such sequences.","['atob\na\nb\n', 'aaacaaa\naca\naa\n']","['forward\n', 'both\n']","It is assumed that the train moves all the time, so one flag cannot be seen twice. There are no flags at stations A and B.",WRONG_ANSWER,"a=input()
b=input()
c=input()
a=a.split(b,-1)
l=len(a)
f=0
b=0
for i in range(l):
    t=a[i].find(c)
    if t!=-1:
        if i!=0:f=1
        if i!=l-1:b=1
if f:
    if b:print('both')
    else:print('forward')
else:
    if b:print('backward')
    else:print('fantasy')","def a(a, x, y):
    if a[x-1][y-1]+a[x-1][y]+a[x][y-1] == 3 or a[x+1][y-1]+a[x+1][y]+a[x][y-1] == 3:
        return True
    elif a[x+1][y+1]+a[x+1][y]+a[x][y+1] == 3 or a[x-1][y+1]+a[x-1][y]+a[x][y+1] == 3:
        return True
    return False

def b(n, m, k, e):

    c = [[0] * (m + 2) for _ in range(n + 2)]

    for d in range(k):
        x, y = e[d]
        c[x][y] = 1

        if a(c, x, y):
            return d + 1

    return 0

n, m, k = map(int, input().split())
e = [tuple(map(int, input().split())) for _ in range(k)]
print(b(n, m, k, e))"
884,B,Japanese Crosswords Strike Back,PROGRAMMING,['implementation'],"A one-dimensional Japanese crossword can be represented as a binary string of length *x*. An encoding of this crossword is an array *a* of size *n*, where *n* is the number of segments formed completely of 1's, and *a**i* is the length of *i*-th segment. No two segments touch or intersect.

For example: 
 -  If *x*<==<=6 and the crossword is 111011, then its encoding is an array {3,<=2}; -  If *x*<==<=8 and the crossword is 01101010, then its encoding is an array {2,<=1,<=1}; -  If *x*<==<=5 and the crossword is 11111, then its encoding is an array {5}; -  If *x*<==<=5 and the crossword is 00000, then its encoding is an empty array. 
Mishka wants to create a new one-dimensional Japanese crossword. He has already picked the length and the encoding for this crossword. And now he needs to check if there is exactly one crossword such that its length and encoding are equal to the length and encoding he picked. Help him to check it!","The first line contains two integer numbers *n* and *x* (1<=≤<=*n*<=≤<=100000, 1<=≤<=*x*<=≤<=109) — the number of elements in the encoding and the length of the crossword Mishka picked.

The second line contains *n* integer numbers *a*1, *a*2, ..., *a**n* (1<=≤<=*a**i*<=≤<=10000) — the encoding.","Print YES if there exists exaclty one crossword with chosen length and encoding. Otherwise, print NO.","['2 4\n1 3\n', '3 10\n3 3 2\n', '2 10\n1 3\n']","['NO\n', 'YES\n', 'NO\n']",none,OK,"n,x=map(int,input().split(' '))
a=[int(i) for i in input().split(' ') ]
s=len(a)-1
for i in a:
    s+=i
if s==x:
    print('YES')
else:
    print('NO')","g = 'aeiou'

def d(a, b, c):
    if a == b and b == c:
        return False
    return True

def b(h):

    f = []
    a = []

    for i in range(len(h)):
        a.append(h[i])

        if len(a) >= 3:
            if (a[-1] not in g and
                    a[-2] not in g and
                    a[-3] not in g):

                if d(a[-1], a[-2], a[-3]):

                    f.append(''.join(a[:-3]))

                    a = a[-2:]

    if a:
        f.append(''.join(a))

    return ' '.join(f)

c = input().strip()

e = b(c)
print(e)"
