contestId,index,name,type,tags,problem-description,input-specification,output-specification,demo-input,demo-output,note,verdict,code,ai_generated_code
493,B,Vasya and Wrestling,PROGRAMMING,['implementation'],"Vasya has become interested in wrestling. In wrestling wrestlers use techniques for which they are awarded points by judges. The wrestler who gets the most points wins.

When the numbers of points of both wrestlers are equal, the wrestler whose sequence of points is lexicographically greater, wins.

If the sequences of the awarded points coincide, the wrestler who performed the last technique wins. Your task is to determine which wrestler won.","The first line contains number *n* — the number of techniques that the wrestlers have used (1<=≤<=*n*<=≤<=2·105). 

The following *n* lines contain integer numbers *a**i* (|*a**i*|<=≤<=109, *a**i*<=≠<=0). If *a**i* is positive, that means that the first wrestler performed the technique that was awarded with *a**i* points. And if *a**i* is negative, that means that the second wrestler performed the technique that was awarded with (<=-<=*a**i*) points.

The techniques are given in chronological order.","If the first wrestler wins, print string ""first"", otherwise print ""second""","['5\n1\n2\n-3\n-4\n3\n', '3\n-1\n-2\n3\n', '2\n4\n-4\n']","['second\n', 'first\n', 'second\n']","Sequence *x*  =  *x*<sub class=""lower-index"">1</sub>*x*<sub class=""lower-index"">2</sub>... *x*<sub class=""lower-index"">|*x*|</sub> is lexicographically larger than sequence *y*  =  *y*<sub class=""lower-index"">1</sub>*y*<sub class=""lower-index"">2</sub>... *y*<sub class=""lower-index"">|*y*|</sub>, if either |*x*|  &gt;  |*y*| and *x*<sub class=""lower-index"">1</sub>  =  *y*<sub class=""lower-index"">1</sub>,  *x*<sub class=""lower-index"">2</sub>  =  *y*<sub class=""lower-index"">2</sub>, ... ,  *x*<sub class=""lower-index"">|*y*|</sub>  =  *y*<sub class=""lower-index"">|*y*|</sub>, or there is such number *r* (*r*  &lt;  |*x*|, *r*  &lt;  |*y*|), that *x*<sub class=""lower-index"">1</sub>  =  *y*<sub class=""lower-index"">1</sub>,  *x*<sub class=""lower-index"">2</sub>  =  *y*<sub class=""lower-index"">2</sub>,  ... ,  *x*<sub class=""lower-index"">*r*</sub>  =  *y*<sub class=""lower-index"">*r*</sub> and *x*<sub class=""lower-index"">*r*  +  1</sub>  &gt;  *y*<sub class=""lower-index"">*r*  +  1</sub>.

We use notation |*a*| to denote length of sequence *a*.",WRONG_ANSWER,"from collections import defaultdict
import cmath

n = int(input())
f = []
g = []
c = d = 0
a = """"
b = """"

for i in range(n):
    e = int(input())
    if e > 0:
        f.append(e)
        c += e
        a += str(e)
    else:
        g.append(e)
        d += abs(e)
        b += str(abs(e))

if c > d :
    print(""first"")
elif d > c :
    print(""second"")
else:
    if a > b:
        print(""first"")
    elif b > a:
        print(""second"")
    else:
        print(""second"")","def l(n, h):
    b = []
    j = []
    c = 0
    k = 0

    for g in h:
        if g > 0:
            b.append(g)
            c += g
        else:
            j.append(-g)
            k += -g

    if c > k:
        return ""first""
    elif c < k:
        return ""second""
    else:

        if b > j:
            return ""first""
        elif b < j:
            return ""second""
        else:
            return ""first"" if h[-1] > 0 else ""second""

d = ['5\n1\n2\n-3\n-4\n3\n', '3\n-1\n-2\n3\n', '2\n4\n-4\n']
f = []

for a in d:
    e = list(map(int, a.split()[1:]))
    i = l(len(e), e)
    f.append(i + '\n')

print(f)"
834,A,The Useless Toy,PROGRAMMING,['implementation'],"Walking through the streets of Marshmallow City, Slastyona have spotted some merchants selling a kind of useless toy which is very popular nowadays – caramel spinner! Wanting to join the craze, she has immediately bought the strange contraption.

Spinners in Sweetland have the form of V-shaped pieces of caramel. Each spinner can, well, spin around an invisible magic axis. At a specific point in time, a spinner can take 4 positions shown below (each one rotated 90 degrees relative to the previous, with the fourth one followed by the first one):

After the spinner was spun, it starts its rotation, which is described by a following algorithm: the spinner maintains its position for a second then majestically switches to the next position in clockwise or counter-clockwise order, depending on the direction the spinner was spun in.

Slastyona managed to have spinner rotating for exactly *n* seconds. Being fascinated by elegance of the process, she completely forgot the direction the spinner was spun in! Lucky for her, she managed to recall the starting position, and wants to deduct the direction given the information she knows. Help her do this.","There are two characters in the first string – the starting and the ending position of a spinner. The position is encoded with one of the following characters: v (ASCII code 118, lowercase v), &lt; (ASCII code 60), ^ (ASCII code 94) or &gt; (ASCII code 62) (see the picture above for reference). Characters are separated by a single space.

In the second strings, a single number *n* is given (0<=≤<=*n*<=≤<=109) – the duration of the rotation.

It is guaranteed that the ending position of a spinner is a result of a *n* second spin in any of the directions, assuming the given starting position.","Output cw, if the direction is clockwise, ccw – if counter-clockwise, and undefined otherwise.","['^ &gt;\n1\n', '&lt; ^\n3\n', '^ v\n6\n']","['cw\n', 'ccw\n', 'undefined\n']",none,WRONG_ANSWER,"a = ""v<^>""
b = input()
n = int(input())
if n % 2 == 0:
    print(""undefined"")
else:
    if (a.find(b[0]) - a.find(b[2])) % 4 == n:
        print(""ccw"")
    else:
        print(""cw"")","def d(l):
    i = []
    h = ['v', '<', '^', '>']

    for a in l:
        k, f, n = a
        n = int(n) % 4

        j = h.index(k)
        e = h.index(f)

        b = (j + n) % 4
        c = (j - n) % 4

        if e == b and e == c:
            i.append(""undefined"")
        elif e == b:
            i.append(""cw"")
        elif e == c:
            i.append(""ccw"")
        else:
            i.append(""undefined"")

    return i

l = [
    ('^', '>', 1),
    ('<', '^', 3),
    ('^', 'v', 6)
]

g = d(l)
print(g)"
435,A,Queue on Bus Stop,PROGRAMMING,['implementation'],"It's that time of the year when the Russians flood their countryside summer cottages (dachas) and the bus stop has a lot of people. People rarely go to the dacha on their own, it's usually a group, so the people stand in queue by groups.

The bus stop queue has *n* groups of people. The *i*-th group from the beginning has *a**i* people. Every 30 minutes an empty bus arrives at the bus stop, it can carry at most *m* people. Naturally, the people from the first group enter the bus first. Then go the people from the second group and so on. Note that the order of groups in the queue never changes. Moreover, if some group cannot fit all of its members into the current bus, it waits for the next bus together with other groups standing after it in the queue.

Your task is to determine how many buses is needed to transport all *n* groups to the dacha countryside.","The first line contains two integers *n* and *m* (1<=≤<=*n*,<=*m*<=≤<=100). The next line contains *n* integers: *a*1,<=*a*2,<=...,<=*a**n* (1<=≤<=*a**i*<=≤<=*m*).",Print a single integer — the number of buses that is needed to transport all *n* groups to the dacha countryside.,"['4 3\n2 3 2 1\n', '3 4\n1 2 1\n']","['3\n', '1\n']",none,OK,"from sys import d

def c():
    n, m = map(int, d.readline().strip().split())
    b = iter(map(int, d.readline().strip().split()))
    try:
        a = e = 0
        while True:
            x = next(b)
            if e < x:
                a += 1
                e = m
            e -= x
    except StopIteration:
        return a

print(c())","n, m = map(int, input().split())

d = list(map(int, input().split()))

a = 0
b = m

for c in d:

    if c > b:
        a += 1
        b = m

    b -= c

if b < m:
    a += 1

print(a)"
604,A,Uncowed Forces,PROGRAMMING,['implementation'],"Kevin Sun has just finished competing in Codeforces Round #334! The round was 120 minutes long and featured five problems with maximum point values of 500, 1000, 1500, 2000, and 2500, respectively. Despite the challenging tasks, Kevin was uncowed and bulldozed through all of them, distinguishing himself from the herd as the best cowmputer scientist in all of Bovinia. Kevin knows his submission time for each problem, the number of wrong submissions that he made on each problem, and his total numbers of successful and unsuccessful hacks. Because Codeforces scoring is complicated, Kevin wants you to write a program to compute his final score.

Codeforces scores are computed as follows: If the maximum point value of a problem is *x*, and Kevin submitted correctly at minute *m* but made *w* wrong submissions, then his score on that problem is . His total score is equal to the sum of his scores for each problem. In addition, Kevin's total score gets increased by 100 points for each successful hack, but gets decreased by 50 points for each unsuccessful hack.

All arithmetic operations are performed with absolute precision and no rounding. It is guaranteed that Kevin's final score is an integer.","The first line of the input contains five space-separated integers *m*1, *m*2, *m*3, *m*4, *m*5, where *m**i* (0<=≤<=*m**i*<=≤<=119) is the time of Kevin's last submission for problem *i*. His last submission is always correct and gets accepted.

The second line contains five space-separated integers *w*1, *w*2, *w*3, *w*4, *w*5, where *w**i* (0<=≤<=*w**i*<=≤<=10) is Kevin's number of wrong submissions on problem *i*.

The last line contains two space-separated integers *h**s* and *h**u* (0<=≤<=*h**s*,<=*h**u*<=≤<=20), denoting the Kevin's numbers of successful and unsuccessful hacks, respectively.","Print a single integer, the value of Kevin's final score.","['20 40 60 80 100\n0 1 2 3 4\n1 0\n', '119 119 119 119 119\n0 0 0 0 0\n10 0\n']","['4900\n', '4930\n']","In the second sample, Kevin takes 119 minutes on all of the problems. Therefore, he gets <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/42158dc2bc78cd21fa679530ae9ef8b9ea298d15.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> of the points on each problem. So his score from solving problems is <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/fdf392d8508500b57f8057ac0c4c892ab5f925a2.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>. Adding in 10·100 = 1000 points from hacks, his total score becomes 3930 + 1000 = 4930.",WRONG_ANSWER,"def a(x, m, w):
    i = max(0.3*x, ((1 - m/250 )*x - 50*w));
    return i;

d, e, f, g, h = map(int, input().split("" ""))
j, k, l, m, n = map(int, input().split("" ""))
b, c = map(int, input().split("" ""))

i = a(500, d, j) + a(1000, e, k) + a(1500, f, l) + a(2000, g, m) + a(2500, h, n)

i += b*100
i-=c*50

print(i)","c = [500, 1000, 1500, 2000, 2500]

m = list(map(int, input().split()))
w = list(map(int, input().split()))
a, b = map(int, input().split())

f = 0

for i in range(5):
    d = 50 * w[i]
    e = max(0, c[i] - ((m[i] * c[i]) // 120) - d)
    f += e

f += 100 * a
f -= 50 * b

print(f)"
126,B,Password,PROGRAMMING,"['binary search', 'dp', 'hashing', 'string suffix structures', 'strings']","Asterix, Obelix and their temporary buddies Suffix and Prefix has finally found the Harmony temple. However, its doors were firmly locked and even Obelix had no luck opening them.

A little later they found a string *s*, carved on a rock below the temple's gates. Asterix supposed that that's the password that opens the temple and read the string aloud. However, nothing happened. Then Asterix supposed that a password is some substring *t* of the string *s*.

Prefix supposed that the substring *t* is the beginning of the string *s*; Suffix supposed that the substring *t* should be the end of the string *s*; and Obelix supposed that *t* should be located somewhere inside the string *s*, that is, *t* is neither its beginning, nor its end.

Asterix chose the substring *t* so as to please all his companions. Besides, from all acceptable variants Asterix chose the longest one (as Asterix loves long strings). When Asterix read the substring *t* aloud, the temple doors opened. 

You know the string *s*. Find the substring *t* or determine that such substring does not exist and all that's been written above is just a nice legend.","You are given the string *s* whose length can vary from 1 to 106 (inclusive), consisting of small Latin letters.","Print the string *t*. If a suitable *t* string does not exist, then print ""Just a legend"" without the quotes.","['fixprefixsuffix\n', 'abcdabc\n']","['fix', 'Just a legend']",none,WRONG_ANSWER,"def b(s):
    n=len(s)
    for i in range(n//2,0,-1):
        c=s[0:i]
        e=s[n-i:n]
        if c==e:
            return c,i
    return 0

s=str(input())
d,a=b(s)
f=s[a+1:len(s)-a]
if d in f:
    print(d)
else:
    print(""Just a legend"")","def b(s):
    n = len(s)

    g = set()
    e = set()

    for i in range(1, n):
        e.add(s[:i])
        g.add(s[-i:])

    a = e.intersection(g)

    h = [t for t in a if t != s[:1] and t != s[-1:]] 

    if h:

        return max(h, key=len)
    else:
        return ""Just a legend""

c = ['fixprefixsuffix', 'abcdabc']
d = [b(s) for s in c]

for f in d:
    print(f)"
318,A,Even Odds,PROGRAMMING,['math'],"Being a nonconformist, Volodya is displeased with the current state of things, particularly with the order of natural numbers (natural number is positive integer number). He is determined to rearrange them. But there are too many natural numbers, so Volodya decided to start with the first *n*. He writes down the following sequence of numbers: firstly all odd integers from 1 to *n* (in ascending order), then all even integers from 1 to *n* (also in ascending order). Help our hero to find out which number will stand at the position number *k*.","The only line of input contains integers *n* and *k* (1<=≤<=*k*<=≤<=*n*<=≤<=1012).

Please, do not use the %lld specifier to read or write 64-bit integers in C++. It is preferred to use the cin, cout streams or the %I64d specifier.",Print the number that will stand at the position number *k* after Volodya's manipulations.,"['10 3\n', '7 7\n']","['5', '6']","In the first sample Volodya's sequence will look like this: {1, 3, 5, 7, 9, 2, 4, 6, 8, 10}. The third place in the sequence is therefore occupied by the number 5.",TIME_LIMIT_EXCEEDED,"def c():
    n, k = map(int, input().split())
    a=[]
    b=[]
    for x in range(n+1):
        if not x:
            continue
        if x%2==0:
            a.append(x)
        else:
            b.append(x)
    d = [*b, *a]
    print(d[k-1])
c()","n, k = map(int, input().split())

b = (n + 1) // 2
a = n // 2

if k <= b:

    c = 2 * k - 1
else:

    c = 2 * (k - b)

print(c)"
483,A,Counterexample ,PROGRAMMING,"['brute force', 'implementation', 'math', 'number theory']","Your friend has recently learned about coprime numbers. A pair of numbers {*a*,<=*b*} is called coprime if the maximum number that divides both *a* and *b* is equal to one. 

Your friend often comes up with different statements. He has recently supposed that if the pair (*a*,<=*b*) is coprime and the pair (*b*,<=*c*) is coprime, then the pair (*a*,<=*c*) is coprime. 

You want to find a counterexample for your friend's statement. Therefore, your task is to find three distinct numbers (*a*,<=*b*,<=*c*), for which the statement is false, and the numbers meet the condition *l*<=≤<=*a*<=&lt;<=*b*<=&lt;<=*c*<=≤<=*r*. 

More specifically, you need to find three numbers (*a*,<=*b*,<=*c*), such that *l*<=≤<=*a*<=&lt;<=*b*<=&lt;<=*c*<=≤<=*r*, pairs (*a*,<=*b*) and (*b*,<=*c*) are coprime, and pair (*a*,<=*c*) is not coprime.","The single line contains two positive space-separated integers *l*, *r* (1<=≤<=*l*<=≤<=*r*<=≤<=1018; *r*<=-<=*l*<=≤<=50).","Print three positive space-separated integers *a*, *b*, *c* — three distinct numbers (*a*,<=*b*,<=*c*) that form the counterexample. If there are several solutions, you are allowed to print any of them. The numbers must be printed in ascending order. 

If the counterexample does not exist, print the single number -1.","['2 4\n', '10 11\n', '900000000000000009 900000000000000029\n']","['2 3 4\n', '-1\n', '900000000000000009 900000000000000010 900000000000000021\n']","In the first sample pair (2, 4) is not coprime and pairs (2, 3) and (3, 4) are. 

In the second sample you cannot form a group of three distinct integers, so the answer is -1. 

In the third sample it is easy to see that numbers 900000000000000009 and 900000000000000021 are divisible by three.",WRONG_ANSWER,"import c
input = lambda: c.stdin.readline().rstrip()

def b():
    l,r = [int(a) for a in input().split("" "")]
    if(r-l<2):
        print(-1)
    elif(r-l>2):
        print(l+1,l+2,l+3)
    elif(l%2==0):
        print(l,l+1,l+2)
    else:
        print(-1)
   

if __name__ == '__main__':
    b()","from math import b

def a(l, r):

    if r - l < 2:
        return -1

    for a in range(l, r - 1):
        b = a + 1
        c = b + 1

        if b(a, b) == 1 and b(b, c) == 1 and b(a, c) != 1:
            return f""{a} {b} {c}""
    
    return -1

c = [
    (2, 4),
    (10, 11),
    (900000000000000009, 900000000000000029)
]

f = []
for l, r in c:
    e = a(l, r)
    f.append(e)

for d in f:
    print(d)"
471,A,MUH and Sticks,PROGRAMMING,['implementation'],"Two polar bears Menshykov and Uslada from the St.Petersburg zoo and elephant Horace from the Kiev zoo got six sticks to play with and assess the animals' creativity. Menshykov, Uslada and Horace decided to make either an elephant or a bear from those sticks. They can make an animal from sticks in the following way: 
 -  Four sticks represent the animal's legs, these sticks should have the same length. -  Two remaining sticks represent the animal's head and body. The bear's head stick must be shorter than the body stick. The elephant, however, has a long trunk, so his head stick must be as long as the body stick. Note that there are no limits on the relations between the leg sticks and the head and body sticks. 
Your task is to find out which animal can be made from the given stick set. The zoo keeper wants the sticks back after the game, so they must never be broken, even bears understand it.",The single line contains six space-separated integers *l**i* (1<=≤<=*l**i*<=≤<=9) — the lengths of the six sticks. It is guaranteed that the input is such that you cannot make both animals from the sticks.,"If you can make a bear from the given set, print string ""Bear"" (without the quotes). If you can make an elephant, print string ""Elephant"" (wıthout the quotes). If you can make neither a bear nor an elephant, print string ""Alien"" (without the quotes).","['4 2 5 4 4 4\n', '4 4 5 4 4 5\n', '1 2 3 4 5 6\n']","['Bear', 'Elephant', 'Alien']","If you're out of creative ideas, see instructions below which show how to make a bear and an elephant in the first two samples. The stick of length 2 is in red, the sticks of length 4 are in green, the sticks of length 5 are in blue.",WRONG_ANSWER,"A = []
def d(x):
    for i in range(len(A)):
        if A[i] == x:
            A[i] = -1
for i in input().split(' '):
    A.append(int(i))
c = False
for i in range(len(A)):
    if A.count(i) >= 4:
        d(i)
        c = True
if c:
    a = -1
    b = -1
    for i in A:
        if i != -1:
            if a == -1:
                a = i
            else:
                b = i
    if a == b:
        print(""Elephant"")
    else:
        print(""Bear"")
else:
    print(""Alien"")","def c(k):

    h = {}
    for g in k:
        if g in h:
            h[g] += 1
        else:
            h[g] = 1

    f = None
    for g, b in h.items():
        if b >= 4:
            f = g
            break

    if f is None:
        return ""Alien""

    h[f] -= 4
    if h[f] == 0:
        del h[f]

    i = []
    for g, b in h.items():
        i.extend([g] * b)

    if len(i) != 2:
        return ""Alien""

    d, a = i

    if d == a:
        return ""Elephant""
    elif d < a:
        return ""Bear""
    else:
        return ""Alien""

e = ""4 4 5 4 4 5\n""
k = list(map(int, e.strip().split()))
j = c(k)
print(j)"
548,A,Mike and Fax,PROGRAMMING,"['brute force', 'implementation', 'strings']","While Mike was walking in the subway, all the stuff in his back-bag dropped on the ground. There were several fax messages among them. He concatenated these strings in some order and now he has string *s*.

He is not sure if this is his own back-bag or someone else's. He remembered that there were exactly *k* messages in his own bag, each was a palindrome string and all those strings had the same length.

He asked you to help him and tell him if he has worn his own back-bag. Check if the given string *s* is a concatenation of *k* palindromes of the same length.","The first line of input contains string *s* containing lowercase English letters (1<=≤<=|*s*|<=≤<=1000).

The second line contains integer *k* (1<=≤<=*k*<=≤<=1000).","Print ""YES""(without quotes) if he has worn his own back-bag or ""NO""(without quotes) otherwise.","['saba\n2\n', 'saddastavvat\n2\n']","['NO\n', 'YES\n']","Palindrome is a string reading the same forward and backward.

In the second sample, the faxes in his back-bag can be ""saddas"" and ""tavvat"".",WRONG_ANSWER,"def c(e):
    if e[0:int(len(e)/2)] == e[-1:int((len(e) - 1)/2 ):-1]:
        return True
    return False

d = input()
k = int(input())
a = int(len(d)/k)
f = []
b = False
for i in range(k):
    f.append(d[a * i:(i+1)*a])
for i in range(k):
    if not c(f[i]):
        print ('NO')
        b = True
        break
if not b:
    print ('YES')","def a(s):

    return s == s[::-1]

def b():

    s = input().strip()
    k = int(input().strip())

    n = len(s)

    if n % k != 0:
        print(""NO"")
        return

    m = n // k

    for i in range(0, n, m):
        c = s[i:i + m]
        if not a(c):
            print(""NO"")
            return

    print(""YES"")

if __name__ == ""__main__"":
    b()"
1003,B,Binary String Constructing,PROGRAMMING,['constructive algorithms'],"You are given three integers $a$, $b$ and $x$. Your task is to construct a binary string $s$ of length $n = a + b$ such that there are exactly $a$ zeroes, exactly $b$ ones and exactly $x$ indices $i$ (where $1 \le i &lt; n$) such that $s_i \ne s_{i + 1}$. It is guaranteed that the answer always exists.

For example, for the string ""01010"" there are four indices $i$ such that $1 \le i &lt; n$ and $s_i \ne s_{i + 1}$ ($i = 1, 2, 3, 4$). For the string ""111001"" there are two such indices $i$ ($i = 3, 5$).

Recall that binary string is a non-empty sequence of characters where each character is either 0 or 1.","The first line of the input contains three integers $a$, $b$ and $x$ ($1 \le a, b \le 100, 1 \le x &lt; a + b)$.","Print only one string $s$, where $s$ is any binary string satisfying conditions described above. It is guaranteed that the answer always exists.","['2 2 1\n', '3 3 3\n', '5 3 6\n']","['1100\n', '101100\n', '01010100\n']","All possible answers for the first example: 
 -  1100; -  0011. 
All possible answers for the second example: 
 -  110100; -  101100; -  110010; -  100110; -  011001; -  001101; -  010011; -  001011.",WRONG_ANSWER,"import os
import sys
import math
import heapq
from decimal import *
from io import BytesIO, IOBase
from collections import defaultdict, deque

def r():
    return int(input())
def b():
    return map(int,input().split())
def a():
    return list(map(int,input().split()))

'''b Binary string construction'''
a,b,x=b()
c=(x+1)//2
s='01'*c
a-=c;b-=c
print('0'*a+s+'1'*b+'0'*(1 if x%2==0 else 0))","def a(a, b, x):

    b = []

    c = a >= b
    if c:
        b.append('0')
        a -= 1
    else:
        b.append('1')
        b -= 1

    for _ in range(x):
        if c:
            b.append('1')
            b -= 1
        else:
            b.append('0')
            a -= 1

        c = not c

    b.append('0' * a)
    b.append('1' * b)

    return ''.join(b)

a, b, x = map(int, input().split())

print(a(a, b, x))"
217,A,Ice Skating,PROGRAMMING,"['brute force', 'dfs and similar', 'dsu', 'graphs']","Bajtek is learning to skate on ice. He's a beginner, so his only mode of transportation is pushing off from a snow drift to the north, east, south or west and sliding until he lands in another snow drift. He has noticed that in this way it's impossible to get from some snow drifts to some other by any sequence of moves. He now wants to heap up some additional snow drifts, so that he can get from any snow drift to any other one. He asked you to find the minimal number of snow drifts that need to be created.

We assume that Bajtek can only heap up snow drifts at integer coordinates.","The first line of input contains a single integer *n* (1<=≤<=*n*<=≤<=100) — the number of snow drifts. Each of the following *n* lines contains two integers *x**i* and *y**i* (1<=≤<=*x**i*,<=*y**i*<=≤<=1000) — the coordinates of the *i*-th snow drift.

Note that the north direction coinсides with the direction of *Oy* axis, so the east direction coinсides with the direction of the *Ox* axis. All snow drift's locations are distinct.",Output the minimal number of snow drifts that need to be created in order for Bajtek to be able to reach any snow drift from any other one.,"['2\n2 1\n1 2\n', '2\n2 1\n4 1\n']","['1\n', '0\n']",none,WRONG_ANSWER,"def b(v):
    global c, g
    c[v]  = True
    for d in g[v]:
        if not c[d]:
            b(d)
n = int(input())
g = [[] for _ in range(n+1)]
x  = [0 for _ in range(n+1)]
y  = [0 for _ in range(n+1)]
c = [False for _ in range(n+1)]
for i in range(1, n+1):
    x[i], y[i] = map(int, input().split())
    for j in range(1, i):
        if (x[j] == x[i] and y[j] == y[i]):
            g[i].append(j)
            g[j].append(i)
a = 0
for i in range(1, n+1):
    if not c[i]:
        b(i)
        a+=1
print(a-1)","def b(n, a):

    e = set()
    f = set()
    
    for x, y in a:
        e.add(x)
        f.add(y)

    c = max(0, len(e) - 1) + max(0, len(f) - 1)
    return c

n = int(input().strip())
a = [tuple(map(int, input().strip().split())) for _ in range(n)]

d = b(n, a)

print(d)"
909,B,Segments,PROGRAMMING,"['constructive algorithms', 'math']","You are given an integer *N*. Consider all possible segments on the coordinate axis with endpoints at integer points with coordinates between 0 and *N*, inclusive; there will be  of them.

You want to draw these segments in several layers so that in each layer the segments don't overlap (they might touch at the endpoints though). You can not move the segments to a different location on the coordinate axis. 

Find the minimal number of layers you have to use for the given *N*.",The only input line contains a single integer *N* (1<=≤<=*N*<=≤<=100).,Output a single integer - the minimal number of layers required to draw the segments for the given *N*.,"['2\n', '3\n', '4\n']","['2\n', '4\n', '6\n']","As an example, here are the segments and their optimal arrangement into layers for *N* = 4.",OK,"def a(n):
    if n % 2==1:
        return ((n+1)//2)**2
    return (n//2)*(n//2+1)

n = int(input())
print(a(n))","def b(N):

    c = (N * (N + 1)) // 2

    a = (c + N - 1) // N
    
    return a

N = int(input().strip())

print(b(N))"
452,C,Magic Trick,PROGRAMMING,"['combinatorics', 'math', 'probabilities']","Alex enjoys performing magic tricks. He has a trick that requires a deck of *n* cards. He has *m* identical decks of *n* different cards each, which have been mixed together. When Alex wishes to perform the trick, he grabs *n* cards at random and performs the trick with those. The resulting deck looks like a normal deck, but may have duplicates of some cards.

The trick itself is performed as follows: first Alex allows you to choose a random card from the deck. You memorize the card and put it back in the deck. Then Alex shuffles the deck, and pulls out a card. If the card matches the one you memorized, the trick is successful.

You don't think Alex is a very good magician, and that he just pulls a card randomly from the deck. Determine the probability of the trick being successful if this is the case.","First line of the input consists of two integers *n* and *m* (1<=≤<=*n*,<=*m*<=≤<=1000), separated by space — number of cards in each deck, and number of decks.",On the only line of the output print one floating point number – probability of Alex successfully performing the trick. Relative or absolute error of your answer should not be higher than 10<=-<=6.,"['2 2\n', '4 4\n', '1 2\n']","['0.6666666666666666\n', '0.4000000000000000\n', '1.0000000000000000\n']","In the first sample, with probability <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/64c94d13eeb330b494061e86538db66574ad0f7d.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> Alex will perform the trick with two cards with the same value from two different decks. In this case the trick is guaranteed to succeed.

With the remaining <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/14b21b617fcd2e25700376368355f7bbf975d8de.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> probability he took two different cards, and the probability of pulling off the trick is <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/eb946338365d9781f7d2e9ec692c26702d0ae3a7.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>.

The resulting probability is <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/f54a03c9fa9df64ba08161730756d50b780a5f43.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>",OK,"def b(m,n,i):
    c=1
    for j in range(1,n-i+1):
        c=c*(n*m-m-n+i+j)/(n*m-n+i+j)
    for j in range(1,i+1):
        c=c*(m-i+j)/(n*m-n+j)
    for j in range(1,i+1):
        c=c/j*(n-i+j)
    return c

n,m = input().split()
n = int(n)
m = int(m)
a = 0

for i in range(1, min(n,m)+1):
    a += i * i /n * b(m,n,i)

print(a)","def a(n, m):

    c = (m / (m + (n - 1))) ** 2

    b = (n - 1) / (m + (n - 1))

    h = c + b * (1 / n)
    
    return h

d = input().strip().splitlines()
g = []

for e in d:
    n, m = map(int, e.split())
    f = a(n, m)
    g.append(f""{f:.10f}"")

print(""\n"".join(g))"
957,A,Tritonic Iridescence,PROGRAMMING,['implementation'],"Overlooking the captivating blend of myriads of vernal hues, Arkady the painter lays out a long, long canvas.

Arkady has a sufficiently large amount of paint of three colours: cyan, magenta, and yellow. On the one-dimensional canvas split into *n* consecutive segments, each segment needs to be painted in one of the colours.

Arkady has already painted some (possibly none or all) segments and passes the paintbrush to you. You are to determine whether there are at least two ways of colouring all the unpainted segments so that no two adjacent segments are of the same colour. Two ways are considered different if and only if a segment is painted in different colours in them.","The first line contains a single positive integer *n* (1<=≤<=*n*<=≤<=100) — the length of the canvas.

The second line contains a string *s* of *n* characters, the *i*-th of which is either 'C' (denoting a segment painted in cyan), 'M' (denoting one painted in magenta), 'Y' (one painted in yellow), or '?' (an unpainted one).","If there are at least two different ways of painting, output ""Yes""; otherwise output ""No"" (both without quotes).

You can print each character in any case (upper or lower).","['5\nCY??Y\n', '5\nC?C?Y\n', '5\n?CYC?\n', '5\nC??MM\n', '3\nMMY\n']","['Yes\n', 'Yes\n', 'Yes\n', 'No\n', 'No\n']","For the first example, there are exactly two different ways of colouring: CYCMY and CYMCY.

For the second example, there are also exactly two different ways of colouring: CMCMY and CYCMY.

For the third example, there are four ways of colouring: MCYCM, MCYCY, YCYCM, and YCYCY.

For the fourth example, no matter how the unpainted segments are coloured, the existing magenta segments will prevent the painting from satisfying the requirements. The similar is true for the fifth example.",WRONG_ANSWER,"def c():
    n = int(input())
    x = input()
    if 'CC' in x:
        return 'No'
    if 'MM' in x:
        return 'No'
    if 'YY' in x:
        return 'No'
    
    for i in range(n):
        if i > 0 and i < n - 1:
            if x[i] == '?':
                a = x[i-1]
                b = x[i+1]
                if a == b:
                    return 'Yes'
    return 'No'

print(c())","def c(n, s):

    i = 1
    for i in range(n):
        if s[i] == '?':

            d = s[i - 1] if i > 0 else None
            h = s[i + 1] if i < n - 1 else None

            f = set(['C', 'M', 'Y'])
            if d in f:
                f.remove(d)
            if h in f:
                f.remove(h)

            if len(f) >= 2:
                i *= len(f)
            elif len(f) == 1:
                i *= 1
            else:
                return ""No""
    
    return ""Yes"" if i >= 2 else ""No""

b = ['5\nCY??Y\n', '5\nC?C?Y\n', '5\n?CYC?\n', '5\nC??MM\n', '3\nMMY\n']
e = []

for a in b:
    n, s = a.split()
    n = int(n)
    g = c(n, s.strip())
    e.append(g)

for g in e:
    print(g)"
